feat,gain_down,gain_up,share_down,share_up,下尾偏好,family,agg
loud_tape_quiet_book_divergence_5m|lh,306.19740104675293,425.09899711608887,0.00020232007765154044,0.00048681946986389724,-0.0002844993922123568,其他,lh
sunk_cost_wall_refill_escalation_5m|std,326.3222999572754,437.10709953308105,0.00021561761413090662,0.0005005710385393582,-0.00028495342440845164,其他,std
slam_absorption_5m|std,276.8701992034912,409.15919399261475,0.00018294211515431752,0.00046856535362521445,-0.00028562323847089693,其他,std
cancel_submit_ratio_asym_5m|std,365.0933017730713,460.0825996398926,0.00024123557192932087,0.0005268823703884933,-0.00028564679845917245,撤单/犹豫,std
hurst_flow_5m|std,78.58419990539551,295.34619998931885,5.192454727797044e-05,0.00033822775748833933,-0.0002863032102103689,其他,std
costly_entry_loyalty_5m|std,332.73569679260254,442.1809959411621,0.0002198552691250305,0.0005063816181367781,-0.00028652634901174756,其他,std
orderflow_leadlag_leader_score_5m|lh,198.57760047912598,365.2184009552002,0.00013121024349471496,0.00041824476073510297,-0.00028703451724038803,其他,lh
rubberneck_liquidity_degradation_5m|std,1144.1675930023193,910.8546981811523,0.0007560092785609886,0.0010431024403722508,-0.0002870931618112622,流动性/枯竭,std
double_confirmation_lag_chase_5m|std,304.7494020462036,426.6198978424072,0.0002013633116266526,0.0004885611914165823,-0.0002871978797899297,其他,std
synchronized_queue_pull_5m|mean,177.852201461792,354.82920360565186,0.00011751592628558254,0.0004063471472842828,-0.00028883122099870027,羊群/同步,mean
monotone_tick_cascade_5m|lh,433.10670471191406,502.8258981704712,0.0002861754601089436,0.0005758316035601917,-0.00028965614345124807,其他,lh
ultimatum_greedy_ask_rejection_5m|mean,405.3951950073242,487.5042972564697,0.0002678650669569849,0.0005582854468178282,-0.00029042037986084336,其他,mean
aggressive_arrival_quickening_5m|lh,557.9910039901733,575.5731983184814,0.00036869281995935497,0.0006591411440021628,-0.0002904483240428078,侵略性/主动,lh
best_queue_survival_halflife_diff_5m|std,130.07600021362305,328.73309898376465,8.594777870045898e-05,0.0003764621277859409,-0.0002905143490854819,队列/排队,std
frictionless_compulsive_reentry_5m|lh,134.32309913635254,331.6673994064331,8.875405132361949e-05,0.00037982246169845484,-0.00029106841037483536,其他,lh
retail_chase_5m|std,275.43160247802734,413.25940227508545,0.00018199156168714206,0.0004732608745178663,-0.00029126931283072425,大单/分单,std
dist_into_strength_5m|std,2568.3859910964966,1738.5446033477783,0.0016970622591222753,0.00199096532308538,-0.00029390306396310465,其他,std
hurst_flow_5m|lh,438.2052984237671,509.9327983856201,0.0002895443583169929,0.0005839703604581986,-0.0002944260021412057,其他,lh
decoy_dominance_pull_5m|std,608.5889987945557,608.4313020706177,0.00040212546897217856,0.0006967699428416473,-0.0002946444738694687,其他,std
cross_order_intensity_5m|lh,176.59399890899658,359.58280086517334,0.00011668456835337048,0.00041179092323653414,-0.00029510635488316366,其他,lh
tonic_immobility_freeze_5m|lh,430.458402633667,506.2262992858887,0.0002844255932574158,0.0005797257117080875,-0.00029530011845067176,其他,lh
ob_entropy_shift_5m|mean,354.23090171813965,462.5163974761963,0.00023405823595232377,0.0005296695333328032,-0.0002956112973804795,其他,mean
exit_vs_voice_under_stress_5m|lh,481.2978992462158,537.173300743103,0.0003180178147042777,0.0006151659337398609,-0.0002971481190355832,其他,lh
foot_in_door_size_escalation_5m|std,167.40939807891846,356.5404996871948,0.00011061583900822468,0.0004083069078502891,-0.0002976910688420644,大单/分单,std
size_price_position_coupling_5m|lh,376.2501001358032,478.86890029907227,0.0002486074317275229,0.0005483962694794105,-0.0002997888377518876,队列/排队,lh
vol_of_vol_acceleration_5m|std,248.46610355377197,405.5289030075073,0.00016417409551134374,0.0004644079777085193,-0.00030023388219717556,其他,std
perishable_opportunity_urgency_5m|lh,929.880708694458,799.1571044921875,0.0006144191183419167,0.000915187381259831,-0.0003007682629179143,其他,lh
run_length_reversal_continuation_skew_5m|mean,328.86899757385254,452.43359565734863,0.00021730034578630106,0.0005181228012315893,-0.0003008224554452882,其他,mean
price_level_occupancy_5m|mean,342.0388984680176,460.61840057373047,0.0002260023640348613,0.0005274959647002492,-0.0003014936006653879,队列/排队,mean
premature_closure_persistence_5m|lh,449.0493984222412,522.5888042449951,0.0002967096025230251,0.0005984639022093046,-0.0003017542996862795,其他,lh
tit_for_tat_retaliation_5m|mean,944.4849967956543,808.6143016815186,0.0006240689086163558,0.0009260176766812319,-0.00030194876806487604,其他,mean
chase_loss_aggression_escalation_5m|lh,301.55089950561523,439.2198009490967,0.00019924989955924684,0.0005029904848102338,-0.00030374058525098693,侵略性/主动,lh
supernormal_stimulus_overresponse_5m|lh,341.4645004272461,463.3126974105835,0.00022562283025758396,0.0005305814487090824,-0.00030495861845149843,其他,lh
audience_contingent_display_5m|mean,638.1679010391235,635.2087993621826,0.0004216697426286834,0.0007274352869713623,-0.0003057655443426789,其他,mean
exec_backloading_buy_5m|lh,284.19849967956543,432.78289794921875,0.00018778429316204908,0.0004956190025738027,-0.0003078347094117536,其他,lh
chase_loss_aggression_escalation_5m|std,319.1695976257324,453.40600299835205,0.00021089146268027698,0.0005192363931935806,-0.00030834493051330367,侵略性/主动,std
quoteless_price_discovery_5m|lh,156.79619979858398,359.76300048828125,0.00010360316322172901,0.0004119972861910135,-0.00030839412296928447,其他,lh
slam_recovery_ratio_5m|lh,273.38700103759766,427.06460189819336,0.0001806405903177573,0.0004890704624196965,-0.0003084298721019392,其他,lh
normalcy_bias_delayed_surge_5m|std,408.6284999847412,505.172399520874,0.0002700014747509956,0.0005785187953700705,-0.00030851732061907487,情绪/行为偏差,std
tonic_immobility_freeze_5m|mean,580.2337017059326,605.4195022583008,0.00038338969300154334,0.0006933208573394109,-0.0003099311643378676,其他,mean
rubberneck_liquidity_degradation_5m|mean,402.31809997558594,503.6180019378662,0.0002658318749585087,0.0005767387135245446,-0.0003109068385660359,流动性/枯竭,mean
aggr_penetration_depth_5m|lh,447.22889709472656,529.6109943389893,0.00029550670540930574,0.0006065056498540496,-0.00031099894444474387,流动性/枯竭,lh
spike_triggered_lottery_buy_rush_5m|std,456.950101852417,535.704999923706,0.00030192999605357267,0.0006134844491178109,-0.00031155445306423827,其他,std
cascade_saturation_5m|lh,305.30580043792725,450.1839017868042,0.00020173095212730314,0.0005155464724591283,-0.0003138155203318252,其他,lh
fractional_reserve_liq_5m|std,261.4843997955322,426.23339653015137,0.00017277594091407963,0.00048811857366116404,-0.0003153426327470844,其他,std
freeze_after_shock_5m|mean,587.0559005737305,615.0972023010254,0.00038789746413209046,0.0007044036706047041,-0.0003165062064726136,其他,mean
flight_return_hysteresis_5m|std,491.185998916626,559.7880010604858,0.00032455138124110825,0.0006410640809816261,-0.0003165126997405179,其他,std
large_order_cancel_rate_5m|std,749.7372035980225,709.2280941009521,0.0004953892120953692,0.0008122015039440805,-0.0003168122918487113,撤单/犹豫,std
tolerance_escalation_dose_slope_5m|mean,289.1236000061035,443.9168977737427,0.00019103855553364468,0.0005083695569830367,-0.000317331001449392,其他,mean
dominant_actor_share_5m|std,266.12049770355225,431.2650022506714,0.00017583924480086714,0.0004938807223513402,-0.0003180414775504731,其他,std
survival_under_adverse_5m|std,614.8260011672974,632.8007974624634,0.0004062465712416693,0.0007246776652968692,-0.0003184310940551999,其他,std
fomo_small_order_surge_5m|mean,420.95930099487305,521.2607946395874,0.00027814905735407147,0.0005969430777978977,-0.0003187940204438263,其他,mean
trickle_down_elite_exit_5m|lh,305.54440116882324,455.46930503845215,0.000201888607673162,0.0005215992677525538,-0.0003197106600793918,其他,lh
passive_fill_adverse_markout_5m|lh,352.35939598083496,483.2856025695801,0.00023282163765069752,0.0005534542363823248,-0.0003206325987316273,其他,lh
freeze_after_shock_5m|lh,565.7551002502441,606.8396005630493,0.00037382295023760545,0.0006949471408840966,-0.00032112419064649116,其他,lh
best_queue_survival_halflife_diff_5m|lh,679.1526031494141,673.0342950820923,0.00044875040394433294,0.0007707526975007427,-0.00032200229355640976,队列/排队,lh
cancel_size_asymmetry_5m|lh,502.0568962097168,571.8551998138428,0.0003317343317722404,0.0006548833262390955,-0.0003231489944668551,撤单/犹豫,lh
vol_regime_switch_flow_sign_5m|mean,333.27379989624023,477.54830169677734,0.00022021082100541988,0.0005468839320807488,-0.00032667311107532893,其他,mean
synchronized_queue_pull_5m|std,214.88230323791504,409.6637945175171,0.00014198358355889076,0.00046914321751502015,-0.0003271596339561294,羊群/同步,std
slam_churn_5m|std,155.20190048217773,375.4270029067993,0.00010254972919390113,0.000429935557993728,-0.00032738582879982686,其他,std
house_money_bet_escalation_5m|mean,707.2920989990234,694.3691987991333,0.00046734358914416054,0.0007951852334219951,-0.00032784164427783453,其他,mean
unraveling_cascade_chain_5m|mean,384.43269634246826,508.7711019515991,0.00025401408604354333,0.0005826399963642122,-0.00032862591032066887,其他,mean
quorum_cascade_ignition_5m|std,261.99620056152344,439.00989818573,0.00017311411351242134,0.0005027501060921507,-0.0003296359925797294,其他,std
present_bias_convexity_5m|mean,438.2619981765747,541.2981986999512,0.0002895818227054941,0.0006198897290210036,-0.0003303079063155095,情绪/行为偏差,mean
trade_to_order_rhythm_lag_5m|lh,288.226900100708,455.628999710083,0.0001904460606467856,0.0005217821486247997,-0.0003313360879780141,其他,lh
cancel_submit_ratio_asym_5m|mean,593.9016017913818,632.2990980148315,0.0003924207644514259,0.0007241031236941271,-0.0003316823592427012,撤单/犹豫,mean
critical_slowing_5m|lh,602.3462991714478,637.6957988739014,0.00039800060224181205,0.0007302833759860631,-0.00033228277374425106,其他,lh
zero_price_aggression_jump_5m|std,271.063196182251,447.22030448913574,0.0001791051351598313,0.0005121525880342563,-0.00033304745287442497,侵略性/主动,std
decisive_point_conc_5m|mean,514.2216053009033,588.8076972961426,0.00033977216906126907,0.0006742971707628183,-0.00033452500170154923,其他,mean
costly_entry_loyalty_5m|mean,349.0454969406128,493.8329973220825,0.0002306319772915466,0.0005655330160470445,-0.00033490103875549786,其他,mean
slam_absorption_5m|lh,257.3302974700928,441.4425983428955,0.00017003111583658974,0.0005055360119843863,-0.0003355048961477965,其他,lh
sniper_liquidity_pounce_5m|std,718.195803642273,712.0636005401611,0.00047454821714743635,0.0008154486998934853,-0.0003409004827460489,流动性/枯竭,std
positional_queue_jump_chain_5m|std,587.0166072845459,637.2251024246216,0.0003878715010726659,0.0007297443387324828,-0.00034187283765981684,队列/排队,std
spike_triggered_lottery_buy_rush_5m|lh,605.2111015319824,648.0467987060547,0.00039989352175732155,0.000742137245990546,-0.00034224372423322444,其他,lh
buy_reach_escalation_5m|lh,267.5242967605591,453.2747974395752,0.0001767668056921414,0.0005190861377918971,-0.00034231933209975574,其他,lh
orderflow_leadlag_leader_score_5m|std,308.62789821624756,477.04509925842285,0.0002039260298065325,0.0005463076692668259,-0.00034238163946029337,其他,std
foot_in_door_size_escalation_5m|lh,159.57390213012695,392.37420177459717,0.0001054385313518616,0.0004493433345927548,-0.0003439048032408932,大单/分单,lh
clock_grid_alignment_5m|lh,273.22620010375977,459.26090145111084,0.00018053434102462384,0.000525941369164391,-0.0003454070281397672,其他,lh
chase_loss_aggression_escalation_5m|mean,314.13850021362305,486.5367012023926,0.00020756716268422636,0.0005571773646974661,-0.0003496102020132397,侵略性/主动,mean
order_footprint_persistence_5m|mean,537.1135025024414,616.0563039779663,0.0003548980009709236,0.0007055020250423328,-0.00035060402407140917,其他,mean
survival_under_adverse_5m|lh,416.0250988006592,547.3939018249512,0.00027488878091910156,0.000626870472292317,-0.0003519816913732154,其他,lh
monotone_tick_cascade_5m|std,157.06069946289062,398.790997505188,0.0001037779315000958,0.0004566917901689463,-0.0003529138586688505,其他,std
scarcity_panic_buy_elasticity_5m|mean,173.88980102539062,409.08299446105957,0.00011489776832199872,0.00046847809062105014,-0.0003535803222990514,其他,mean
adverse_move_cancel_asymmetry_5m|lh,273.5694999694824,467.9573001861572,0.00018076117657336895,0.0005359004051786873,-0.00035513922860531835,撤单/犹豫,lh
chain_migration_arrival_acceleration_5m|mean,364.9350004196167,520.734206199646,0.0002411309742351086,0.0005963400335495982,-0.0003552090593144896,侵略性/主动,mean
trade_price_reveal_5m|std,507.1895999908447,603.5829982757568,0.0003351257682247059,0.0006912177098343585,-0.00035609194160965267,其他,std
info_decoupled_cascade_5m|mean,330.8647994995117,502.66510486602783,0.00021861907285320652,0.0005756474645437324,-0.00035702839169052584,其他,mean
first_responder_counterflow_5m|mean,709.1904973983765,721.2340097427368,0.00046859795678496236,0.0008259505683446446,-0.0003573526115596822,其他,mean
double_down_to_save_face_5m|std,467.1628942489624,581.8532009124756,0.00030867810346286,0.0006663329453338352,-0.0003576548418709752,情绪/行为偏差,std
feigned_retreat_trap_5m|mean,192.27379894256592,424.1555013656616,0.0001270450036461181,0.00048573898719007805,-0.0003586939835439599,撤单/犹豫,mean
cross_order_intensity_5m|mean,98.31629848480225,370.5659999847412,6.496254075265658e-05,0.0004243687820625278,-0.0003594062413098712,其他,mean
queue_sunk_cost_age_cancel_5m|std,1085.726502418518,940.4517078399658,0.0007173943003001182,0.0010769966641869578,-0.0003596023638868396,撤单/犹豫,std
exit_crush_5m|lh,416.01879692077637,554.3238010406494,0.0002748846169489866,0.0006348065292702994,-0.00035992191232131276,其他,lh
fire_sale_contagion_5m|mean,541.8376007080078,628.5107002258301,0.00035801945109596164,0.0007197646853167446,-0.0003617452342207829,其他,mean
competitive_sweep_winner_overpay_5m|std,197.91069793701172,431.0428991317749,0.00013076958732439702,0.0004936263718980815,-0.0003628567845736845,侵略性/主动,std
hysteresis_loop_5m|lh,321.7996997833252,503.0804977416992,0.00021262930392561925,0.0005761231686524023,-0.000363493864726783,其他,lh
queue_emptying_ratio_5m|mean,477.35729789733887,593.2292995452881,0.0003154140604980922,0.0006793607490762957,-0.00036394668857820354,队列/排队,mean
lifetime_tail_hazard_shape_5m|lh,463.50000381469727,586.3582019805908,0.0003062578468749328,0.0006714920312093478,-0.000365234184334415,大单/分单,lh
relative_overtake_chase_5m|mean,486.7637948989868,599.8838024139404,0.00032162940784361655,0.0006869814246852773,-0.00036535201684166076,其他,mean
control_premium_on_spread_5m|lh,366.1844005584717,530.6320991516113,0.0002419565159681437,0.0006076750097135845,-0.0003657184937454408,流动性/枯竭,lh
quoteless_price_discovery_5m|mean,249.06039810180664,463.52639961242676,0.00016456677591521136,0.0005308261785092369,-0.0003662594025940255,其他,mean
cancel_submit_ratio_sell_5m|std,389.2303009033203,545.2600021362305,0.0002571841055276237,0.0006244267499541011,-0.0003672426444264774,撤单/犹豫,std
aggressive_arrival_quickening_5m|std,445.1804008483887,579.3131008148193,0.00029415316054507394,0.0006634240460154853,-0.00036927088547041134,侵略性/主动,std
bilateral_liquidity_flight_5m|std,191.5536003112793,433.65610122680664,0.00012656913205965682,0.0004966189869528829,-0.0003700498548932261,流动性/枯竭,std
hot_hand_streak_chase_5m|mean,399.36050033569336,553.5758018493652,0.00026387763959674653,0.0006339499274617091,-0.00037007228786496254,其他,mean
exit_vs_voice_under_stress_5m|std,284.7261962890625,488.41289615631104,0.0001881329689465101,0.0005593259659386459,-0.0003711929969921358,其他,std
ultimatum_greedy_ask_rejection_5m|std,356.18860244750977,530.2067985534668,0.0002353517876357496,0.0006071879593720732,-0.00037183617173632363,其他,std
chain_migration_arrival_acceleration_5m|lh,316.7275972366333,508.0292024612427,0.0002092779097674873,0.0005817903798771402,-0.0003725124701096529,侵略性/主动,lh
signed_vol_flow_coupling_5m|std,489.21570205688477,610.5504999160767,0.00032324950665857854,0.0006991968287638959,-0.0003759473221053173,其他,std
phantom_jam_amplification_5m|std,573.7738990783691,659.7323970794678,0.00037912137535823744,0.0007555194859952992,-0.00037639811063706175,其他,std
realized_vol_5m|std,7489.705560684204,4654.50498008728,0.004948826493773637,0.005330296383329672,-0.00038146988955603447,其他,std
cornered_desperation_5m|lh,93.31470108032227,387.4433994293213,6.165773290060815e-05,0.000443696625002717,-0.00038203889210210884,其他,lh
single_order_footprint_regret_5m|lh,379.4271984100342,552.8978996276855,0.00025070670091580327,0.0006331736000593474,-0.0003824668991435441,情绪/行为偏差,lh
left_digit_barrier_buy_asym_5m|mean,507.77470207214355,627.027702331543,0.00033551237470182745,0.0007180663697394228,-0.0003825539950375954,其他,mean
refill_latency_asymmetry_5m|std,457.94740295410156,598.7027006149292,0.00030258896322848993,0.00068562883774541,-0.0003830398745169201,其他,std
escape_queue_asym_5m|std,228.9415988922119,467.3228950500488,0.00015127326981611994,0.000535173890239498,-0.0003839006204233781,队列/排队,std
vulnerable_fraction_5m|std,188.9228982925415,445.226601600647,0.0001248308944557791,0.0005098694177849151,-0.000385038523329136,其他,std
feigned_retreat_trap_5m|lh,289.67530059814453,503.71310234069824,0.00019140309196093166,0.0005768476216330196,-0.00038544452967208796,撤单/犹豫,lh
escape_queue_asym_5m|mean,266.2607021331787,490.21259593963623,0.00017593188494409548,0.0005613869656125483,-0.00038545508066845286,队列/排队,mean
draft_behind_large_order_5m|lh,414.6470012664795,575.893593788147,0.0002739782023211988,0.0006595080579533777,-0.00038552985563217895,其他,lh
control_premium_on_spread_5m|mean,283.8258991241455,500.9196996688843,0.00018753809716871977,0.0005736486425315998,-0.00038611054536288,流动性/枯竭,mean
price_level_occupancy_5m|lh,483.2770023345947,616.8151054382324,0.0003193255080065474,0.0007063709975102161,-0.00038704548950366875,队列/排队,lh
leader_hesitation_contagion_5m|mean,513.7651987075806,636.732099533081,0.0003394705981887337,0.0007291797563459579,-0.0003897091581572242,撤单/犹豫,mean
vol_regime_switch_flow_sign_5m|lh,320.0776996612549,525.0645999908447,0.00021149149153001362,0.0006012991607741623,-0.00038980766924414875,其他,lh
fluct_dissip_5m|lh,443.4301013946533,596.5045032501221,0.00029299664935267776,0.0006831114822986753,-0.00039011483294599755,其他,lh
flight_to_safety_flow_beta_asym_5m|mean,237.11240196228027,480.2750015258789,0.00015667213181155294,0.0005500065236989048,-0.00039333439188735185,其他,mean
trade_price_reveal_5m|lh,745.760401725769,774.0778951644897,0.0004927615383762305,0.0008864669009191507,-0.0003937053625429202,其他,lh
cue_revisit_relapse_surge_5m|lh,264.8120002746582,497.79039573669434,0.00017497465450547054,0.0005700649923897584,-0.00039509033788428784,其他,lh
board_inventory_depletion_urgency_5m|mean,552.5503015518188,668.3184986114502,0.00036509787324836467,0.0007653522106649737,-0.00040025433741660904,涨跌停/封板,mean
board_inventory_depletion_urgency_5m|lh,160.6620979309082,443.5275020599365,0.00010615755724222351,0.0005079236245855282,-0.0004017660673433047,涨跌停/封板,lh
drip_surcharge_neglect_5m|lh,751.9423027038574,788.4109964370728,0.000496846232373127,0.0009028810369447856,-0.00040603480457165853,其他,lh
panic_euphoria_reaction_asym_5m|std,253.02810096740723,502.0653066635132,0.00016718843746139797,0.0005749605811472662,-0.0004077721436858682,其他,std
best_queue_survival_halflife_mean_5m|lh,318.54629707336426,540.4256992340088,0.00021047961654531872,0.0006188905506405601,-0.0004084109340952414,队列/排队,lh
retail_chase_5m|mean,695.8401012420654,758.8140068054199,0.00045977667620651863,0.000868986836064999,-0.00040921015985848037,大单/分单,mean
headline_vs_allin_elasticity_5m|std,436.71969985961914,612.0928916931152,0.00028856274836266304,0.0007009631616706172,-0.00041240041330795415,其他,std
queue_position_adverse_fill_5m|std,424.66090393066406,606.3294019699097,0.0002805948932457029,0.0006943628661379256,-0.00041376797289222273,队列/排队,std
tonic_immobility_freeze_5m|std,494.92520809173584,646.9056997299194,0.000327022065473167,0.0007408304699162832,-0.00041380840444311625,其他,std
l1_quote_flicker_replenish_5m|mean,245.69949913024902,506.41239738464355,0.0001623460603291875,0.0005799388295427406,-0.0004175927692135531,其他,mean
order_aggression_ratio_orders_5m|lh,622.4911880493164,728.1239051818848,0.0004113113471015626,0.0008338408133648832,-0.00042252946626332064,侵略性/主动,lh
resistance_absorption_break_5m|std,986.1284990310669,938.839298248291,0.0006515848724264612,0.001075150147521551,-0.0004235652750950897,其他,std
queue_sunk_cost_age_cancel_5m|mean,832.0672969818115,853.1577997207642,0.0005497888602619565,0.0009770284818077077,-0.0004272396215457512,撤单/犹豫,mean
bandwagon_breadth_acceleration_5m|mean,369.57360076904297,588.1938991546631,0.0002441959316112396,0.0006735942547647434,-0.0004293983231535038,其他,mean
cascade_saturation_5m|std,248.0416021347046,520.0974006652832,0.00016389360599779692,0.0005956107696963593,-0.0004317171636985624,其他,std
bandwagon_breadth_acceleration_5m|std,402.93310260772705,611.0625047683716,0.0002662382382387499,0.0006997831720214734,-0.0004335449337827235,其他,std
order_size_bimodality_5m|std,317.3468017578125,567.2934017181396,0.000209687049447899,0.0006496591969288825,-0.00043997214748098354,大单/分单,std
cornered_desperation_5m|mean,245.19379711151123,526.2852001190186,0.00016201191748097977,0.0006026969808380641,-0.00044068506335708435,其他,mean
intraframe_vol_leakage_5m|lh,319.7070026397705,569.9419975280762,0.00021124655329763306,0.0006526923445411431,-0.00044144579124351,其他,lh
panic_euphoria_reaction_asym_5m|lh,301.1291027069092,561.7277984619141,0.00019897119712488376,0.0006432855191619396,-0.0004443143220370559,其他,lh
burst_homog_5m|std,215.4134006500244,515.5039072036743,0.00014233450642528732,0.0005903503431440166,-0.00044801583671872925,其他,std
escape_queue_asym_5m|lh,130.16320037841797,466.9705972671509,8.600539625061526e-05,0.0005347704420519744,-0.00044876504580135913,队列/排队,lh
bandwagon_breadth_acceleration_5m|lh,164.29619979858398,486.95739936828613,0.00010855879177115248,0.0005576591443758055,-0.00044910035260465307,其他,lh
lemon_sell_into_strength_5m|std,227.01090240478516,527.7165050506592,0.00014999756119833812,0.0006043360981090102,-0.00045433853691067205,其他,std
vol_of_vol_acceleration_5m|lh,177.64699935913086,499.3592014312744,0.00011738033889913597,0.0005718615742724166,-0.00045448123537328067,其他,lh
adverse_move_cancel_asymmetry_5m|mean,298.6686010360718,569.7141027450562,0.00019734541948142963,0.000652431361527287,-0.0004550859420458574,撤单/犹豫,mean
open_anchor_sell_pressure_5m|mean,510.2096996307373,691.8370990753174,0.0003371213004910466,0.0007922854960583382,-0.00045516419556729156,情绪/行为偏差,mean
liq_percolation_5m|lh,544.4456939697266,712.7898082733154,0.0003597427499529393,0.0008162803463242311,-0.0004565375963712918,其他,lh
ob_entropy_shift_5m|lh,316.72970390319824,583.9666013717651,0.00020927930174841707,0.0006687531921426521,-0.00045947389039423497,其他,lh
unraveling_cascade_chain_5m|std,494.6949043273926,690.0193042755127,0.00032686989215188446,0.0007902037741376426,-0.00046333388198575815,其他,std
open_anchor_sell_pressure_5m|std,212.16669940948486,531.1898984909058,0.00014018924704407848,0.000608313796397364,-0.00046812454935328556,情绪/行为偏差,std
exec_backloading_sell_5m|mean,334.77140045166016,602.3799934387207,0.00022120036128116274,0.0006898400397363749,-0.00046863967845521223,其他,mean
lifetime_tail_hazard_shape_5m|std,691.7496032714844,810.8810949325562,0.0004570738777366026,0.0009286135875072925,-0.0004715397097706899,大单/分单,std
silence_then_burst_5m|lh,610.9833974838257,765.8830890655518,0.0004037075690392784,0.0008770822841880203,-0.0004733747151487419,其他,lh
going_once_urgency_rush_5m|std,321.9376983642578,600.5410013198853,0.0002127204865532792,0.0006877340428404781,-0.00047501355628719885,其他,std
leader_hesitation_contagion_5m|lh,284.47429752349854,583.2306976318359,0.00018796652671795102,0.0006679104419339393,-0.00047994391521598826,撤单/犹豫,lh
tolerance_escalation_dose_slope_5m|lh,247.18720054626465,563.362907409668,0.00016332905974388416,0.0006451580309215896,-0.00048182897117770543,其他,lh
decisive_point_conc_5m|std,252.66600036621094,567.5661067962646,0.0001669491793177911,0.000649971496281416,-0.0004830223169636249,其他,std
quote_lead_trade_score_5m|mean,475.37829875946045,696.1028022766113,0.0003141064358811649,0.0007971705402130849,-0.00048306410433192,其他,mean
conspicuous_overpay_when_cheap_5m|lh,493.86119747161865,707.2084999084473,0.00032631901995237465,0.000809888683211015,-0.0004835696632586404,情绪/行为偏差,lh
l1_cancel_churn_5m|std,2767.762706756592,2019.9888954162598,0.001828800518351002,0.002313272743216935,-0.00048447222486593285,撤单/犹豫,std
cancel_submit_ratio_buy_5m|lh,1147.412103652954,1085.90389919281,0.0007581530905088811,0.0012435671787384113,-0.0004854140882295302,撤单/犹豫,lh
sunk_cost_wall_refill_escalation_5m|mean,334.7606029510498,618.8006992340088,0.00022119322682752446,0.0007086448813010097,-0.00048745165447348525,其他,mean
aggression_regime_switch_5m|mean,248.08370113372803,569.2272996902466,0.00016392142293132527,0.0006518738791368833,-0.00048795245620555797,侵略性/主动,mean
accum_aggr_5m|lh,513.0193996429443,724.6580991744995,0.00033897781110382106,0.0008298718041350034,-0.0004908939930311823,侵略性/主动,lh
single_id_drip_footprint_5m|mean,295.7239007949829,604.3721942901611,0.00019539970740353174,0.0006921214898666743,-0.0004967217824631426,其他,mean
cancel_driven_vol_fraction_5m|std,409.19700050354004,670.4986991882324,0.00027037711173783847,0.0007678489563552399,-0.0004974718446174014,撤单/犹豫,std
supply_withdrawal_under_demand_5m|std,558.1581916809082,757.481294631958,0.0003688032893051307,0.0008674606263158175,-0.0004986573370106867,撤单/犹豫,std
commitment_ratchet_lockin_5m|lh,264.7393989562988,590.5291919708252,0.00017492668315000553,0.0006762686106640836,-0.0005013419275140781,其他,lh
impact_susceptibility_5m|lh,268.27459812164307,592.6552982330322,0.0001772625676715626,0.0006787034080417855,-0.0005014408403702229,侵略性/主动,lh
near_miss_retry_surge_5m|lh,255.10000228881836,588.1407976150513,0.00016855744724006107,0.0006735334433689553,-0.0005049759961288942,其他,lh
silence_then_burst_5m|std,234.0787010192871,576.633204460144,0.00015466761247775164,0.0006603550533066717,-0.0005056874408289201,其他,std
liquidity_vacuum_jump_share_5m|lh,526.2630977630615,746.7992992401123,0.0003477285909043542,0.0008552277032343104,-0.0005074991123299561,流动性/枯竭,lh
passive_fill_adverse_markout_5m|mean,753.3394012451172,878.0035943984985,0.0004977693658954503,0.0010054816578335705,-0.0005077122919381202,其他,mean
queue_jump_abandonment_5m|mean,8725.773362159729,5480.5751123428345,0.005765558878575663,0.006276304316971603,-0.0005107454383959402,撤单/犹豫,mean
failed_breakout_doubling_5m|std,262.8542022705078,605.6807985305786,0.0001736810385476876,0.0006936200914322003,-0.0005199390528845127,其他,std
critical_slowing_5m|std,251.31189918518066,599.375599861145,0.0001660544563215882,0.0006863994357861886,-0.0005203449794646004,其他,std
positional_queue_jump_chain_5m|mean,605.5862998962402,805.8980073928833,0.00040014143425407,0.0009229070013925141,-0.0005227655671384441,队列/排队,mean
drawdown_concentration_5m|std,338.43600368499756,652.0400953292847,0.00022362174960188758,0.0007467103326322894,-0.0005230885830304018,其他,std
kyle_side_asym_5m|std,877.8463001251221,963.6233968734741,0.0005800373582541078,0.0011035326697942894,-0.0005234953115401816,其他,std
double_down_to_save_face_5m|mean,214.55150032043457,583.0701999664307,0.00014176500537461094,0.000667726641480593,-0.000525961636105982,情绪/行为偏差,mean
quote_lead_trade_score_5m|lh,242.79730224609375,602.7900018692017,0.0001604284323644985,0.0006903095776278322,-0.0005298811452633338,其他,lh
buy_sell_order_size_asym_5m|lh,611.1108016967773,815.7188997268677,0.000403791751433281,0.0009341537971555139,-0.0005303620457222328,大单/分单,lh
rejection_cascade_sell_followthrough_5m|mean,692.4484996795654,864.2502994537354,0.0004575356738689994,0.0009897315106929905,-0.000532195836823991,其他,mean
attn_sync_swarm_5m|std,221.87800216674805,595.4640045166016,0.0001466059949368769,0.0006819199126989283,-0.0005353139177620514,羊群/同步,std
counter_signal_elite_contrarian_5m|std,209.66060256958008,593.3499984741211,0.00013853334237108486,0.0006794989723817993,-0.0005409656300107144,其他,std
