feat,gain_down,gain_up,share_down,share_up,下尾偏好,family,agg
first_responder_counterflow_5m|std,533.0744018554688,331.3241033554077,0.00023500841421893553,0.0003180333158256374,-8.302490160670188e-05,其他,std
pump_to_fomo_lag_5m|mean,231.2528018951416,193.62390232086182,0.00010194891007315275,0.00018585684245298647,-8.390793237983372e-05,其他,mean
decisive_point_conc_5m|mean,1762.101728439331,898.060305595398,0.0007768310229333596,0.0008620353723360586,-8.520434940269901e-05,其他,mean
pump_to_fomo_lag_5m|std,121.56679725646973,145.62019729614258,5.3593307323475086e-05,0.0001397787656504945,-8.61854583270194e-05,其他,std
exec_backloading_5m|std,270.27389907836914,218.5828971862793,0.00011915154846320547,0.00020981462824742656,-9.066307978422108e-05,其他,std
fractional_reserve_liq_5m|mean,639.9700984954834,389.76529693603516,0.0002821338962656412,0.00037413019011587776,-9.199629385023657e-05,其他,mean
pov_book_reactivity_5m|lh,148.4360008239746,164.18630027770996,6.543872496076227e-05,0.0001576001050380919,-9.216138007732962e-05,其他,lh
l1_cancel_churn_5m|std,3584.2171001434326,1742.6277961730957,0.0015801193491738446,0.0016727237489038151,-9.260439972997052e-05,撤单/犹豫,std
round_number_size_at_price_anchor_5m|lh,391.25890159606934,278.6097984313965,0.00017248836877758154,0.00026743360087388973,-9.494523209630819e-05,情绪/行为偏差,lh
vwap_curve_track_5m|lh,19.455299377441406,108.3478012084961,8.576962313202178e-06,0.00010400152035963431,-9.542455804643213e-05,其他,lh
synchronized_queue_pull_5m|mean,212.89489936828613,198.69479942321777,9.385574044016068e-05,0.00019072432478626827,-9.686858434610759e-05,羊群/同步,mean
queue_sunk_cost_age_cancel_5m|std,1078.8382949829102,596.6950950622559,0.0004756110517033128,0.0005727591735635971,-9.714812186028431e-05,撤单/犹豫,std
loud_tape_quiet_book_divergence_5m|lh,371.5699996948242,272.5516996383667,0.00016380842166810035,0.0002616185176148253,-9.781009594672497e-05,其他,lh
kyle_side_asym_5m|lh,374.0178985595703,276.01480197906494,0.0001648875896573528,0.00026494270052002843,-0.00010005511086267564,其他,lh
decoy_dominance_pull_5m|std,553.4251899719238,358.51720237731934,0.0002439801570501555,0.000344135586568785,-0.0001001554295186295,其他,std
buy_sell_order_size_asym_5m|lh,646.5793972015381,401.3936004638672,0.0002850476373918382,0.0003852920340352632,-0.00010024439664342496,大单/分单,lh
synchronized_queue_pull_5m|std,157.3689022064209,178.11829948425293,6.937683750369398e-05,0.0001709732338230632,-0.00010159639631936922,羊群/同步,std
vwap_curve_track_5m|std,20.485599517822266,117.64040184020996,9.031175085973999e-06,0.00011292135613861232,-0.00010389018105263832,其他,std
present_bias_convexity_5m|lh,18.165599822998047,120.40219974517822,8.00839206099416e-06,0.00011557236684523504,-0.00010756397478424087,情绪/行为偏差,lh
quoteless_price_discovery_5m|mean,299.2824993133545,249.96349906921387,0.0001319401294121427,0.00023993642369895879,-0.0001079962942868161,其他,mean
escape_queue_asym_5m|mean,341.57659912109375,269.5678005218506,0.00015058568675280272,0.00025875431509981287,-0.00010816862834701015,队列/排队,mean
retail_chase_5m|std,743.2246131896973,454.74299716949463,0.0003276541457369562,0.0004365013645963659,-0.00010884721885940968,大单/分单,std
zero_price_aggression_jump_5m|std,387.21780014038086,292.76290130615234,0.0001707068297625893,0.0002810189639395271,-0.00011031213417693781,侵略性/主动,std
first_responder_counterflow_5m|lh,822.0958003997803,494.0804977416992,0.00036242488799974424,0.00047426087444358975,-0.00011183598644384551,其他,lh
bilateral_liquidity_flight_5m|std,329.8257026672363,268.28830337524414,0.0001454052475276968,0.0002575261439042866,-0.00011212089637658979,流动性/枯竭,std
fomo_small_order_surge_5m|mean,192.3297004699707,206.77470207214355,8.478947358441235e-05,0.0001984801089413068,-0.00011369063535689446,其他,mean
quorum_cascade_ignition_5m|mean,250.1643943786621,233.44580173492432,0.00011028617658686521,0.00022408131989024683,-0.00011379514330338162,其他,mean
bloodless_displacement_5m|mean,7568.714500427246,3596.6767148971558,0.003336704194067694,0.003452399055810902,-0.000115694861743208,其他,mean
drawdown_concentration_5m|std,456.93020248413086,332.0775966644287,0.00020143987766204363,0.0003187565833847843,-0.00011731670572274065,其他,std
normalcy_bias_delayed_surge_5m|lh,160.99830055236816,196.43260097503662,7.097687522240843e-05,0.00018855287252473777,-0.00011757599730232934,情绪/行为偏差,lh
relative_overtake_chase_5m|mean,324.2559986114502,272.7263994216919,0.00014294981670366343,0.0002617862094633877,-0.00011883639275972425,其他,mean
queue_growth_attracts_joiners_5m|lh,347.8190002441406,283.6624975204468,0.0001533376793147031,0.00027228361519185233,-0.00011894593587714924,队列/排队,lh
anchor_round_number_buy_5m|lh,207.09639739990234,220.31110000610352,9.12994429558093e-05,0.00021147350566576618,-0.00012017406270995687,情绪/行为偏差,lh
exec_backloading_buy_5m|mean,290.4348030090332,259.0050973892212,0.0001280395799377505,0.0002486153259126951,-0.0001205757459749446,其他,mean
going_once_urgency_rush_5m|std,620.7554092407227,411.60489654541016,0.00027366300808239044,0.00039509371256936864,-0.0001214307044869782,其他,std
book_near_far_ratio_5m|std,569.8618965148926,389.02970123291016,0.00025122635819243503,0.0003734241022152309,-0.00012219774402279584,其他,std
threshold_crossing_effort_asym_5m|lh,519.1067981719971,366.0862007141113,0.0002288507289489885,0.0003514009609081415,-0.000122550231959153,其他,lh
relative_overtake_chase_5m|std,545.544903755188,379.36240100860596,0.00024050609496625047,0.0003641445976024337,-0.00012363850263618322,其他,std
aggressive_arrival_quickening_5m|mean,99.37329864501953,175.91380310058594,4.3809196706846436e-05,0.00016885716895629686,-0.00012504797224945042,侵略性/主动,mean
price_level_occupancy_5m|mean,611.8314971923828,411.40149879455566,0.0002697288585306395,0.0003948984739480893,-0.0001251696154174498,队列/排队,mean
cue_revisit_relapse_surge_5m|lh,341.8160991668701,288.93739891052246,0.00015069127150001127,0.0002773469183525629,-0.00012665564685255165,其他,lh
l1_quote_flicker_replenish_5m|std,466.2873954772949,346.21380043029785,0.0002055650412024611,0.00033232572523506386,-0.00012676068403260276,其他,std
trickle_down_elite_exit_5m|lh,202.71230125427246,225.63799953460693,8.93666930819049e-05,0.00021658672110334842,-0.00012722002802144353,其他,lh
cascade_saturation_5m|mean,180.3696002960205,216.03979682922363,7.951680589300495e-05,0.0002073735422206602,-0.00012785673632765524,其他,mean
sacrificial_dump_capitulation_5m|mean,1325.6799030303955,742.1076955795288,0.000584432361953021,0.0007123386700052716,-0.0001279063080522506,其他,mean
signed_vol_flow_coupling_5m|mean,639.4496994018555,427.706298828125,0.00028190447582202434,0.0004105492206521032,-0.00012864474483007888,其他,mean
info_decoupled_cascade_5m|std,150.56829833984375,203.57420253753662,6.637875857727655e-05,0.0001954079947516621,-0.00012902923617438556,其他,std
feint_cross_side_divergence_5m|std,614.9506988525391,417.64240074157715,0.000271103973586307,0.0004008890273664889,-0.0001297850537801819,其他,std
size_assortative_matching_5m|std,298.5576000213623,274.1915969848633,0.00013162055407240297,0.00026319263185957295,-0.00013157207778716998,大单/分单,std
cross_order_intensity_5m|lh,162.03519821166992,213.1960973739624,7.14339965431315e-05,0.00020464391537549777,-0.00013320991883236628,其他,lh
clock_grid_alignment_5m|std,367.8208980560303,308.55220127105713,0.00016215561217694519,0.00029617488942623325,-0.00013401927724928807,其他,std
lemon_sell_into_strength_5m|mean,546.0395927429199,392.5820016860962,0.00024072418098601396,0.00037683390512571757,-0.0001361097241397036,其他,mean
commitment_ratchet_lockin_5m|lh,531.4665050506592,388.8010959625244,0.00023429956517833118,0.00037320466725284903,-0.00013890510207451785,其他,lh
anchor_round_number_buy_5m|mean,542.4077987670898,394.1290988922119,0.00023912308714234235,0.00037831894182960556,-0.0001391958546872632,情绪/行为偏差,mean
deadline_concession_lift_5m|std,535.0140037536621,395.7637004852295,0.0002358634970455051,0.00037988797275556753,-0.00014402447571006244,其他,std
fluct_dissip_5m|lh,923.1645927429199,574.1657085418701,0.00040698155125896404,0.0005511335344204353,-0.00014415198316147126,其他,lh
tail_gamble_skew_5m|mean,2204.2372035980225,1162.67711353302,0.0009717485738893165,0.0011160372997518963,-0.0001442887258625798,大单/分单,mean
synchronized_queue_pull_5m|lh,183.11169815063477,237.48629760742188,8.072567292207823e-05,0.0002279597346717147,-0.00014723406174963648,羊群/同步,lh
group_polarization_drift_5m|lh,107.90889930725098,203.74419975280762,4.7572157316200503e-05,0.0001955711726717296,-0.0001479990153555291,其他,lh
forage_giveup_threshold_5m|lh,441.33849716186523,357.1696033477783,0.00019456619937248276,0.0003428420453400365,-0.00014827584596755375,其他,lh
adverse_move_cancel_asymmetry_5m|std,516.892599105835,392.8430004119873,0.00022787458864006988,0.0003770844341074029,-0.000149209845467333,撤单/犹豫,std
hot_hand_streak_chase_5m|lh,132.37249946594238,216.54150104522705,5.835705311943009e-05,0.00020785512099432435,-0.00014949806787489426,其他,lh
foot_in_door_size_escalation_5m|std,68.42460060119629,187.31320190429688,3.016531430674661e-05,0.00017979929047189962,-0.000149633976165153,大单/分单,std
fomo_small_order_surge_5m|lh,361.0802993774414,321.89470291137695,0.0001591839868262856,0.0003089821678436689,-0.0001497981810173833,其他,lh
sunk_cost_wall_refill_escalation_5m|mean,152.398099899292,229.45320224761963,6.718543539635566e-05,0.00022024888017079433,-0.00015306344477443868,其他,mean
left_digit_barrier_buy_asym_5m|std,331.32959938049316,312.2736988067627,0.00014606824762768543,0.00029974710222068786,-0.00015367885459300243,其他,std
drawdown_concentration_5m|mean,299.51480293273926,300.1743984222412,0.0001320425415801607,0.00028813315508707983,-0.00015609061350691913,其他,mean
exec_backloading_5m|mean,325.5156021118164,313.2251024246216,0.00014350511896566538,0.0003006603410832151,-0.00015715522211754974,其他,mean
prevent_defense_lead_passivation_5m|std,379.1515007019043,338.7073030471802,0.0001671507628551308,0.0003251203446762322,-0.0001579695818211014,其他,std
cascade_saturation_5m|lh,219.2372989654541,266.17570209503174,9.665181781038372e-05,0.0002554982878462481,-0.00015884647003586437,其他,lh
di_persistence_5m|lh,311.96140480041504,308.7855987548828,0.00013752968588338687,0.0002963989243664465,-0.00015886923848305965,其他,lh
premature_closure_persistence_5m|lh,326.40869903564453,316.7732000350952,0.00014389884504045365,0.0003040661097444873,-0.00016016726470403364,其他,lh
moc_tail_imbalance_ramp_5m|lh,150.84320068359375,236.34880256652832,6.64999505978367e-05,0.00022686786928695417,-0.00016036791868911747,大单/分单,lh
ob_entropy_shift_5m|std,207.13509941101074,262.7164993286133,9.131650492356841e-05,0.0002521778480871848,-0.00016086134316361638,其他,std
leader_hesitation_contagion_5m|mean,297.54730224609375,308.2558012008667,0.00013117515943850502,0.00029589037919537783,-0.0001647152197568728,撤单/犹豫,mean
escape_queue_asym_5m|lh,168.75080108642578,250.15020084381104,7.43946023734381e-05,0.00024011563608901536,-0.00016572103371557728,队列/排队,lh
narrative_sign_attention_asym_5m|lh,372.07559967041016,343.5560989379883,0.0001640313178493426,0.00032977463520112425,-0.00016574331735178164,其他,lh
loud_tape_quiet_book_divergence_5m|std,781.0303020477295,531.6120986938477,0.0003443209655205659,0.0005102869268139858,-0.00016596596129341988,其他,std
vwap_curve_track_5m|mean,113.97199821472168,225.80950164794922,5.0245103633895896e-05,0.00021675134355376774,-0.00016650623991987183,其他,mean
trade_price_reveal_5m|lh,722.3669996261597,505.82819747924805,0.00031845896646949003,0.00048553732509423525,-0.00016707835862474522,其他,lh
counter_signal_elite_contrarian_5m|lh,77.33050155639648,210.64059925079346,3.409152358145112e-05,0.00020219092890857055,-0.00016809940532711942,其他,lh
pov_book_reactivity_5m|mean,208.33760261535645,272.5490961074829,9.184663424540949e-05,0.00026161601852239157,-0.0001697693842769821,其他,mean
vol_of_vol_acceleration_5m|lh,191.69460105895996,265.0820007324219,8.450948695415303e-05,0.0002544484593932281,-0.00016993897243907508,其他,lh
retail_chase_5m|lh,665.7277965545654,484.6688995361328,0.00029348930135304627,0.0004652268145782737,-0.00017173751322522744,大单/分单,lh
rubberneck_liquidity_degradation_5m|lh,315.6241970062256,325.2197017669678,0.00013914444544585108,0.0003121737871688276,-0.0001730293417229765,流动性/枯竭,lh
fire_sale_contagion_5m|mean,489.58910179138184,407.3988981246948,0.0002158377105154281,0.00039105643423510087,-0.00017521872371967277,其他,mean
freeze_after_shock_5m|std,531.5453014373779,427.3077030181885,0.00023433430294443757,0.0004101666141775832,-0.00017583231123314563,其他,std
aggression_regime_switch_5m|std,180.57529830932617,266.7175989151001,7.96074888516064e-05,0.00025601844693149534,-0.00017641095807988894,侵略性/主动,std
vol_of_vol_acceleration_5m|mean,121.88630104064941,242.48839950561523,5.3734162103587705e-05,0.0002327611814625438,-0.0001790270193589561,其他,mean
vol_regime_switch_flow_sign_5m|std,741.463399887085,529.3714008331299,0.00032687770638082216,0.0005081361126619496,-0.00018125840628112745,其他,std
supernormal_stimulus_overresponse_5m|std,666.184892654419,495.51440048217773,0.0002936908143673616,0.00047563725738255353,-0.0001819464430151919,其他,std
aggr_penetration_depth_5m|std,160.47550010681152,265.7278003692627,7.074639613124298e-05,0.00025506835332120823,-0.00018432195718996524,流动性/枯竭,std
exit_vs_voice_under_stress_5m|std,504.1897029876709,424.39519691467285,0.0002222744557837055,0.0004073709408049464,-0.00018509648502124093,其他,std
info_decoupled_cascade_5m|mean,154.52389907836914,265.0019989013672,6.812260418983729e-05,0.00025437166676828846,-0.00018624906257845117,其他,mean
cascade_saturation_5m|std,146.06439971923828,261.1978998184204,6.439319320601283e-05,0.00025072016591813433,-0.00018632697271212152,其他,std
foot_in_door_size_escalation_5m|mean,63.95279884338379,224.65989780426025,2.8193898991835475e-05,0.0002156478551006439,-0.0001874539561088084,大单/分单,mean
ignition_burst_retreat_5m|mean,205.98780059814453,290.1289987564087,9.081071272325177e-05,0.000278490718173604,-0.00018768000545035227,撤单/犹豫,mean
hysteresis_loop_5m|lh,330.7742004394531,348.7117977142334,0.0001458233973329829,0.00033472351746052494,-0.00018890012012754204,其他,lh
quorum_cascade_ignition_5m|std,219.4923973083496,297.7466974258423,9.67642791419072e-05,0.00028580283927274943,-0.00018903856013084222,其他,std
feigned_retreat_trap_5m|lh,244.26210021972656,312.22379875183105,0.00010768412181605442,0.0002996992038644588,-0.0001920150820484044,撤单/犹豫,lh
loud_tape_quiet_book_divergence_5m|mean,225.34629821777344,304.4252996444702,9.93449995158926e-05,0.0002922135349847734,-0.00019286853546888078,其他,mean
group_polarization_drift_5m|mean,216.59939765930176,301.1676025390625,9.548888633089955e-05,0.0002890865176567372,-0.0001935976313258377,其他,mean
best_queue_survival_halflife_mean_5m|std,385.7126998901367,378.9615936279297,0.00017004329907753063,0.00036375986827247265,-0.00019371656919494202,队列/排队,std
fractional_reserve_liq_5m|std,394.28589820861816,383.1836967468262,0.0001738228347944924,0.00036781260527850946,-0.00019398977048401707,其他,std
open_anchor_sell_pressure_5m|std,334.4271011352539,356.06229972839355,0.00014743379617567978,0.0003417791602733231,-0.00019434536409764332,情绪/行为偏差,std
impact_susceptibility_5m|std,396.99480056762695,385.5106010437012,0.0001750170674296531,0.0003700461677680765,-0.0001950291003384234,侵略性/主动,std
order_price_range_pos_mean_5m|std,1389.8142051696777,841.5734977722168,0.0006127062775459091,0.0008078144852636161,-0.000195108207717707,其他,std
exec_backloading_sell_5m|lh,285.8617000579834,334.8174018859863,0.00012602350550452806,0.00032138648362598003,-0.00019536297812145197,其他,lh
rejection_cascade_sell_followthrough_5m|lh,459.41060066223145,415.52960109710693,0.00020253337312991455,0.0003988609809014078,-0.00019632760777149325,其他,lh
positional_queue_jump_chain_5m|std,300.3096008300781,342.5231990814209,0.0001323929320562894,0.00032878316925290864,-0.00019639023719661923,队列/排队,std
tit_for_tat_retaliation_5m|lh,635.6519069671631,498.5808963775635,0.0002802302007592879,0.00047858074337617316,-0.00019835054261688526,其他,lh
quoteless_price_discovery_5m|std,525.9301013946533,448.2146997451782,0.00023185881499572042,0.00043023494432834153,-0.0001983761293326211,其他,std
uplimit_proximity_impact_5m|lh,164.7538013458252,282.47299575805664,7.263250581167762e-05,0.00027114182929145384,-0.0001985093234797762,涨跌停/封板,lh
left_digit_barrier_buy_asym_5m|lh,317.02379989624023,355.2973966598511,0.0001397614671121958,0.00034104494064755435,-0.00020128347353535854,其他,lh
size_assortative_matching_5m|lh,193.2399024963379,299.0711030960083,8.519074052593284e-05,0.0002870741175242123,-0.00020188337699827947,大单/分单,lh
induced_demand_wall_pull_5m|lh,54.103702545166016,236.58390045166016,2.385187751326276e-05,0.0002270935364183064,-0.00020324165890504365,其他,lh
headline_vs_allin_elasticity_5m|mean,691.0584983825684,529.269305229187,0.00030465646309806976,0.0005080381125372248,-0.00020338164943915505,其他,mean
critical_slowing_5m|lh,361.5411014556885,378.2508010864258,0.00015938713363900197,0.0003630775885754953,-0.00020369045493649334,其他,lh
leader_hesitation_contagion_5m|lh,220.76730155944824,313.75200176239014,9.732632681346827e-05,0.0003011661042975416,-0.0002038397774840733,撤单/犹豫,lh
single_id_drip_footprint_5m|std,478.08519744873047,433.3683023452759,0.00021076615895061329,0.0004159840976638862,-0.0002052179387132729,其他,std
open_anchor_sell_pressure_5m|mean,1022.1652965545654,683.8916034698486,0.0004506264877412853,0.00065645786742994,-0.00020583137968865466,情绪/行为偏差,mean
hurst_flow_5m|std,122.1520004272461,270.87490463256836,5.385129695621932e-05,0.00026000898582932203,-0.0002061576888731027,其他,std
order_size_bimodality_5m|lh,2362.9819984436035,1300.766414642334,0.0010417319802812166,0.0012485872647773227,-0.00020685528449610607,大单/分单,lh
ud_vol_asym_5m|mean,181.89550018310547,299.9896984100342,8.0189506198014e-05,0.00028795586416040003,-0.00020776635796238604,其他,mean
resistance_absorption_break_5m|lh,2509.4415969848633,1371.6073951721191,0.001106299398788878,0.001316586519000187,-0.00021028712021130898,其他,lh
decoy_dominance_pull_5m|lh,291.9370975494385,355.52979946136475,0.00012870187371213086,0.0003412680208062993,-0.00021256614709416847,其他,lh
averaging_down_staircase_buy_5m|mean,777.5447978973389,579.4487047195435,0.0003427843642501134,0.0005562046076531524,-0.00021342024340303902,其他,mean
aggression_regime_switch_5m|lh,74.36340141296387,256.6337003707886,3.2783463211060405e-05,0.00024633905548964607,-0.00021355559227858567,侵略性/主动,lh
exec_backloading_5m|lh,191.94969940185547,311.6231002807617,8.46219482856765e-05,0.000299122601906947,-0.0002145006536212705,其他,lh
drawdown_concentration_5m|lh,375.4206008911133,395.96380615234375,0.000165505977727404,0.00038008005135227495,-0.00021457407362487094,其他,lh
spike_triggered_lottery_buy_rush_5m|lh,255.2263011932373,341.5275993347168,0.0001125177425545364,0.0003278275071520448,-0.00021530976459750842,其他,lh
book_hesitation_5m|lh,596.9351997375488,498.9723958969116,0.00026316175414444306,0.0004789565382218288,-0.00021579478407738576,撤单/犹豫,lh
trust_ladder_ratcheting_5m|lh,527.2862014770508,468.2112045288086,0.00023245665824007264,0.00044942930615368503,-0.0002169726479136124,其他,lh
size_markout_slope_5m|mean,175.8105010986328,307.6071996688843,7.750690508194444e-05,0.00029526779576792133,-0.0002177608906859769,大单/分单,mean
costly_entry_loyalty_5m|mean,249.3712978363037,341.6795988082886,0.00010993653616126342,0.00032797340929467255,-0.00021803687313340912,其他,mean
best_queue_survival_halflife_mean_5m|lh,191.75629806518555,315.67649936676025,8.453668637611863e-05,0.0003030134023003669,-0.00021847671592424827,队列/排队,lh
refill_latency_asymmetry_5m|std,295.4112014770508,363.4668970108032,0.0001302334491395349,0.0003488867283682171,-0.00021865327922868222,其他,std
first_mover_anchor_follow_5m|mean,85.8390007019043,267.3906021118164,3.784253635679556e-05,0.0002566644531714438,-0.00021882191681464825,情绪/行为偏差,mean
present_bias_convexity_5m|mean,659.992301940918,532.029598236084,0.0002909607809641044,0.0005106876787134957,-0.00021972689774939127,情绪/行为偏差,mean
eff_spread_gap_5m|lh,200.01259803771973,321.75390243530273,8.817651593294504e-05,0.00030884701546018023,-0.00022067049952723518,流动性/枯竭,lh
vol_regime_switch_flow_sign_5m|lh,76.55870056152344,266.74939823150635,3.375127140039275e-05,0.0002560489706450895,-0.00022229769924469677,其他,lh
adverse_move_cancel_asymmetry_5m|lh,350.7083988189697,395.57240295410156,0.00015461148457481975,0.0003797043489638852,-0.00022509286438906546,撤单/犹豫,lh
overpay_regret_share_5m|std,370.7203025817871,407.2335023880005,0.00016343382860865835,0.00039089767320917,-0.00022746384460051167,情绪/行为偏差,std
info_decoupled_cascade_5m|lh,780.4446067810059,596.0339994430542,0.00034406275894495626,0.0005721245972387139,-0.00022806183829375765,其他,lh
hurst_flow_5m|mean,150.07540130615234,306.6986026763916,6.61614625490714e-05,0.00029439564637901415,-0.00022823418382994276,其他,mean
intraframe_vol_leakage_5m|std,120.0562973022461,292.96150302886963,5.292739615294374e-05,0.00028120959892130116,-0.00022828220276835742,其他,std
best_queue_survival_halflife_diff_5m|lh,571.7295045852661,501.3508052825928,0.00025204970219371004,0.0004812395397169165,-0.00022918983752320647,队列/排队,lh
feint_cross_side_divergence_5m|mean,423.4378967285156,434.28039932250977,0.0001866746335670985,0.0004168596066385927,-0.0002301849730714942,其他,mean
queue_growth_attracts_joiners_5m|std,286.89510345458984,373.98909759521484,0.00012647908636273403,0.00035898683973274774,-0.00023250775337001371,队列/排队,std
counter_signal_elite_contrarian_5m|std,123.62720108032227,299.9223976135254,5.450164626004533e-05,0.00028789126307869595,-0.00023338961681865062,其他,std
orderflow_leadlag_leader_score_5m|mean,125.42950057983398,301.83920097351074,5.529619866371274e-05,0.0002897311754852737,-0.00023443497682156097,其他,mean
lifetime_tail_hazard_shape_5m|lh,287.275203704834,376.21099853515625,0.00012664665538638845,0.00036111961098666303,-0.00023447295560027458,大单/分单,lh
single_id_drip_footprint_5m|mean,378.8958988189697,419.6818962097168,0.000167038079535559,0.0004028467101905726,-0.0002358086306550136,其他,mean
cancel_submit_ratio_asym_5m|mean,441.7692985534668,448.6338987350464,0.00019475612023818408,0.000430637327503572,-0.00023588120726538792,撤单/犹豫,mean
cancel_resize_split_intensity_5m|lh,656.956298828125,550.6852025985718,0.0002896223443882385,0.0005285949292094514,-0.00023897258482121294,撤单/犹豫,lh
draft_behind_large_order_5m|mean,275.24080085754395,376.7898006439209,0.00012134123100403315,0.0003616751949360138,-0.00024033396393198064,其他,mean
cancel_submit_ratio_sell_5m|mean,2428.5949001312256,1366.0082941055298,0.0010706577435972567,0.0013112120211601064,-0.00024055427756284969,撤单/犹豫,mean
decoy_dominance_pull_5m|mean,561.8634052276611,509.1568021774292,0.00024770018483461946,0.0004887324056166439,-0.0002410322207820244,其他,mean
foot_in_door_size_escalation_5m|lh,79.82990074157715,289.84679985046387,3.519339573469074e-05,0.0002782198394392436,-0.00024302644370455286,大单/分单,lh
tonic_immobility_freeze_5m|mean,581.6493015289307,520.6857042312622,0.0002564228923919078,0.0004997988354684932,-0.0002433759430765854,其他,mean
control_premium_on_spread_5m|std,291.41619873046875,388.36839962005615,0.00012847223296219332,0.00037278932815995727,-0.0002443170951977639,流动性/枯竭,std
soc_avalanche_5m|std,278.9332962036133,384.32239818573,0.00012296908533875663,0.0003689056286676395,-0.00024593654332888285,其他,std
normalcy_bias_delayed_surge_5m|std,278.6073970794678,384.94859886169434,0.00012282541114225763,0.00036950670983056224,-0.0002466812986883046,情绪/行为偏差,std
competitive_sweep_winner_overpay_5m|std,196.69269943237305,348.92790031433105,8.671292266361055e-05,0.0003349309512867138,-0.00024821802862310326,侵略性/主动,std
run_length_reversal_continuation_skew_5m|mean,225.10039710998535,362.1821012496948,9.923659282970617e-05,0.0003476534711076497,-0.00024841687827794354,其他,mean
cornered_desperation_5m|mean,284.2613983154297,390.97369861602783,0.0001253180047836525,0.00037529011777959225,-0.00024997211299593975,其他,mean
trade_to_order_rhythm_lag_5m|lh,85.60290145874023,301.00929832458496,3.7738450869776955e-05,0.00028893456368257845,-0.0002511961128128015,其他,lh
size_price_position_coupling_5m|std,246.88969612121582,375.3768005371094,0.00010884251010832247,0.00036031887613916126,-0.0002514763660308388,队列/排队,std
impact_perm_side_asym_5m|mean,391.80739402770996,442.7591028213501,0.00017273017430439411,0.0004249981940831231,-0.000252268019778729,侵略性/主动,mean
double_down_to_save_face_5m|lh,606.5151977539062,542.0053033828735,0.000267385142351058,0.0005202632168448979,-0.0002528780744938399,情绪/行为偏差,lh
left_digit_barrier_buy_asym_5m|mean,855.1932983398438,656.4858989715576,0.0003770160791701237,0.0006301515197001474,-0.00025313544053002374,其他,mean
tonic_immobility_freeze_5m|std,689.7531070709229,581.5180072784424,0.00030408097505921965,0.0005581909018816383,-0.0002541099268224187,其他,std
accum_aggr_5m|std,167.03490257263184,341.63160133361816,7.363814025992495e-05,0.00032792733719829895,-0.000254289196938374,侵略性/主动,std
exec_backloading_sell_5m|std,257.91840171813965,383.55230617523193,0.00011370456802031218,0.0003681664282499542,-0.000254461860229642,其他,std
phantom_jam_amplification_5m|lh,306.9679012298584,406.51329803466797,0.00013532827581487025,0.0003902063592472736,-0.0002548780834324034,其他,lh
escape_queue_asym_5m|std,686.9756011962891,581.3829956054688,0.0003028564982342033,0.0005580613060882864,-0.00025520480785408314,队列/排队,std
spike_triggered_lottery_buy_rush_5m|mean,346.8872985839844,425.71429920196533,0.0001529269341562105,0.00040863712841427585,-0.00025571019425806534,其他,mean
orderflow_leadlag_leader_score_5m|std,300.5944995880127,404.51940155029297,0.00013251853104412695,0.00038829244624210164,-0.0002557739151979747,其他,std
zero_price_aggression_jump_5m|mean,213.52110290527344,365.84349727630615,9.413180528156639e-05,0.0003511679933144598,-0.00025703618803289344,侵略性/主动,mean
cross_order_intensity_5m|mean,254.825101852417,385.03729915618896,0.00011234087189531193,0.00036959185198740245,-0.00025725098009209054,其他,mean
failed_breakout_doubling_5m|lh,129.01169967651367,328.4919013977051,5.687542836635272e-05,0.0003153147252655965,-0.0002584392968992438,其他,lh
attn_sync_swarm_5m|std,255.8532009124756,386.90850162506104,0.00011279411431123618,0.0003713879927442316,-0.0002585938784329954,羊群/同步,std
accum_aggr_5m|mean,429.37719917297363,466.79920387268066,0.0001892930036185968,0.00044807394671539315,-0.00025878094309679636,侵略性/主动,mean
double_down_to_save_face_5m|mean,424.45729637145996,465.02409744262695,0.00018712404080314254,0.00044637004718566946,-0.0002592460063825269,情绪/行为偏差,mean
cancel_reprice_chase_skew_5m|lh,811.7121067047119,643.3241024017334,0.00035784718668728315,0.0006175176975214044,-0.00025967051083412125,撤单/犹豫,lh
chase_loss_aggression_escalation_5m|std,250.83600044250488,385.7287006378174,0.00011058225735062754,0.0003702555184805497,-0.0002596732611299222,侵略性/主动,std
kyle_side_asym_5m|mean,213.8514003753662,368.80159854888916,9.427741851003291e-05,0.0003540074328443344,-0.0002597300143343015,其他,mean
sunk_cost_wall_refill_escalation_5m|lh,93.25589942932129,313.48459911346436,4.1112311837077e-05,0.000300909428280804,-0.00025979711644372704,其他,lh
cancel_at_touch_ratio_5m|std,130.3839988708496,331.000696182251,5.748041306712297e-05,0.00031772288185901923,-0.00026024246879189625,撤单/犹豫,std
frictionless_compulsive_reentry_5m|mean,192.16549682617188,359.69329833984375,8.471708361820159e-05,0.00034526450443169565,-0.00026054742081349405,其他,mean
narrative_sign_attention_asym_5m|std,812.375114440918,645.0080995559692,0.0003581394768369477,0.0006191341425472227,-0.00026099466571027506,其他,std
cornered_desperation_5m|std,319.631799697876,418.8661003112793,0.0001409112163695835,0.00040206363925794343,-0.0002611524228883599,其他,std
gap_impatience_5m|mean,246.68619918823242,387.1337995529175,0.00010875279750656859,0.00037160425303534587,-0.0002628514555287773,其他,mean
refill_latency_asymmetry_5m|lh,218.3105010986328,374.10569763183594,9.624323451277077e-05,0.00035909876245704235,-0.00026285552794427157,其他,lh
